institucion	carrera	area	acreditacion_institucion	tipo_institucion	tipo_institucion_nivel_0	tipo_institucion_nivel_1	tipo_institucion_nivel_2	porcentaje_subvencionados	desercion_agno1	duracion_real	empleabilidad_agno1	ingreso_agno4	arancel
Universidad Técnica Federico Santa María	Técnico Universitario en Control de Alimentos	Tecnología	5 años	UNIVERSIDAD PARTICULAR CON APORTE	Universidades	Universidades CRUCH	Universidades Privadas	0.99	0.457	10.6	0.642	De $400 mil a $600 mil	1550000
Universidad Técnica Federico Santa María	Técnico Universitario en Electricidad	Tecnología	5 años	UNIVERSIDAD PARTICULAR CON APORTE	Universidades	Universidades CRUCH	Universidades Privadas	0.991	0.248	9.3	0.832	De $800 mil a $1 millón	1550000
Universidad Técnica Federico Santa María	Técnico Universitario en Electrónica	Tecnología	5 años	UNIVERSIDAD PARTICULAR CON APORTE	Universidades	Universidades CRUCH	Universidades Privadas	0.964	0.204	10.3	0.867	De $600 mil a $800 mil	1550000
Universidad Técnica Federico Santa María	Técnico Universitario en Informática	Tecnología	5 años	UNIVERSIDAD PARTICULAR CON APORTE	Universidades	Universidades CRUCH	Universidades Privadas	0.965	0.252	11.9	0.876	De $800 mil a $1 millón	1550000
Universidad Técnica Federico Santa María	Técnico Universitario en Mecánica Automotriz	Tecnología	5 años	UNIVERSIDAD PARTICULAR CON APORTE	Universidades	Universidades CRUCH	Universidades Privadas	0.937	0.237	9.5	0.777	De $600 mil a $800 mil	1550000
Universidad Técnica Federico Santa María	Técnico Universitario en Mecánica Industrial	Tecnología	5 años	UNIVERSIDAD PARTICULAR CON APORTE	Universidades	Universidades CRUCH	Universidades Privadas	0.948	0.262	9.2	0.778	De $600 mil a $800 mil	1550000
Universidad Técnica Federico Santa María	Técnico Universitario en Prevención de Riesgos	Tecnología	5 años	UNIVERSIDAD PARTICULAR CON APORTE	Universidades	Universidades CRUCH	Universidades Privadas	0.948	0.158	8.6	0.769	De $600 mil a $800 mil	1550000
Universidad Técnica Federico Santa María	Técnico Universitario en Proyecto de Ingeniería	Tecnología	5 años	UNIVERSIDAD PARTICULAR CON APORTE	Universidades	Universidades CRUCH	Universidades Privadas	0.984	0.333	10.8	0.82	De $600 mil a $800 mil	1550000
Universidad Técnica Federico Santa María	Técnico Universitario en Proyecto y Diseño Mecánico	Tecnología	5 años	UNIVERSIDAD PARTICULAR CON APORTE	Universidades	Universidades CRUCH	Universidades Privadas	0.946	0.406	10.2	0.882	s/i	1550000
Universidad Técnica Federico Santa María	Técnico Universitario en Química	Tecnología	5 años	UNIVERSIDAD PARTICULAR CON APORTE	Universidades	Universidades CRUCH	Universidades Privadas	0.972	0.38	9.9	0.782	De $400 mil a $600 mil	1550000
Universidad UCINF	Análisis de Sistemas	Tecnología	2 años	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	0.946	0.288	7.2	0.936	De $600 mil a $800 mil	1014000
Universidad UCINF	Derecho	Derecho	2 años	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	0.946	0.287	10.6	0.848	s/i	1853000
Universidad UCINF	Ingeniería Comercial	Ciencias Sociales	2 años	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	0.982	0.367	s/i	0.952	s/i	1583000
Universidad UCINF	Ingeniería de Ejecución en Informática	Tecnología	2 años	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	0.967	0.37	9.7	0.929	De $1 millón a $1 millón 200 mil	1428258
Universidad UCINF	Pedagogía en Educación Básica	Educación	2 años	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	0.992	0.167	9.9	0.802	De $400 mil a $600 mil	1311000
Universidad UCINF	Pedagogía en Educación Diferencial	Educación	2 años	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	0.985	0.155	9.9	0.931	De $400 mil a $600 mil	1394000
Universidad UCINF	Pedagogía en Educación Física	Educación	2 años	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	0.961	0.262	10.2	0.682	s/i	1737000
Universidad UCINF	Pedagogía en Educación Parvularia	Educación	2 años	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	0.952	0.167	9.6	0.705	De $400 mil a $600 mil	1237000
Universidad UCINF	Preparador Físico	Educación	2 años	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	0.912	0.382	5.8	0.384	s/i	1024000
Universidad UCINF	Psicología	Ciencias Sociales	2 años	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	0.96	0.188	10.4	0.79	De $600 mil a $800 mil	1871000
Universidad UCINF	Psicopedagogía	Ciencias Sociales	2 años	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	0.941	0.214	9.0	0.929	s/i	1101000
Universidad UCINF	Trabajo Social	Ciencias Sociales	2 años	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	0.989	0.328	9.2	0.72	s/i	1181000
Universidad UCINF	Traducción e Interpretariado Inglés-Epañol	Humanidades	2 años	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	0.941	0.443	8.8	0.814	s/i	1779116
Universidad de Aconcagua	Educación Parvularia	Educación	No	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	1.0	s/i	12.1	0.536	s/i	1332300
Universidad de Aconcagua	Pedagogía en Educación Básica	Educación	No	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	1.0	s/i	12.7	0.706	De $400 mil a $600 mil	1368600
Universidad de Aconcagua	Técnico Nivel Superior en Enfermería	Salud	No	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	0.997	0.232	8.2	0.877	s/i	997400
Universidad de Aconcagua	Técnico Nivel Superior en Prevención de Riesgos y Medio Ambiente	Tecnología	No	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	0.986	0.399	9.0	0.779	De $600 mil a $800 mil	1034637
Universidad de Antofagasta	Administración de Empresas mención RR.HH.	Administración y Comercio	4 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.955	0.286	14.0	0.93	s/i	2335000
Universidad de Antofagasta	Derecho	Derecho	4 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.877	0.247	21.9	0.818	s/i	2899000
Universidad de Antofagasta	Diseño Gráfico Publicitario	Arte y Arquitectura	4 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.828	0.318	14.0	0.672	s/i	2538000
Universidad de Antofagasta	Educación Parvularia	Educación	4 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.899	0.333	11.5	0.743	De $400 mil a $600 mil	1962000
Universidad de Antofagasta	Enfermería	Salud	4 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.902	0.145	13.1	0.985	De $1 millón a $1 millón 200 mil	2721000
Universidad de Antofagasta	Ingeniería Civil Industrial	Tecnología	4 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.892	s/i	19.8	0.977	De $1 millón 600 mil a $1 millón 800 mil	2670978
Universidad de Antofagasta	Kinesiología	Salud	4 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.854	0.298	12.9	0.887	De $800 mil a $1 millón	2695000
Universidad de Antofagasta	Medicina	Salud	4 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.628	0.035	16.8	0.982	Sobre $2 millones	4258000
Universidad de Antofagasta	Obstetricia y Puericultura	Salud	4 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.937	0.25	13.3	0.924	De $800 mil a $1 millón	2687000
Universidad de Antofagasta	Odontología	Salud	4 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.735	0.208	16.5	1.0	De $1 millón 600 mil a $1 millón 800 mil	4150000
Universidad de Antofagasta	Pedagogía en Biología y Ciencias Naturales	Educación	4 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.892	0.3	14.4	0.932	s/i	2028000
Universidad de Antofagasta	Pedagogía en Educación Física	Educación	4 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.913	0.348	10.3	0.778	s/i	2028000
Universidad de Antofagasta	Pedagogía en Educación General Básica	Educación	4 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.952	0.462	9.8	0.899	De $400 mil a $600 mil	2009000
Universidad de Antofagasta	Pedagogía en Lenguaje y Comunicación	Educación	4 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.921	0.174	s/i	0.96	s/i	2028000
Universidad de Antofagasta	Tecnología Médica	Salud	4 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.924	0.188	14.1	0.918	De $600 mil a $800 mil	2827000
Universidad de Antofagasta	Trabajo Social	Ciencias Sociales	4 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.908	0.263	11.8	0.935	De $600 mil a $800 mil	1929405
Universidad de Antofagasta	Técnico en Explotación Minera y Técnico en Metalurgia	Tecnología	4 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.963	0.323	7.0	1.0	s/i	1280000
Universidad de Arte y Ciencias Sociales ARCIS	Arte y Cultura Visual	Arte y Arquitectura	2 años	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	0.85	0.231	12.3	0.545	s/i	2997791
Universidad de Arte y Ciencias Sociales ARCIS	Cine	Arte y Arquitectura	2 años	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	0.761	0.429	s/i	0.162	s/i	3445000
Universidad de Arte y Ciencias Sociales ARCIS	Derecho	Derecho	2 años	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	0.901	0.233	s/i	0.686	s/i	2238417
Universidad de Arte y Ciencias Sociales ARCIS	Educación General Básica	Educación	2 años	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	0.895	s/i	13.3	0.745	De $400 mil a $600 mil	1716833
Universidad de Arte y Ciencias Sociales ARCIS	Educación Parvularia	Educación	2 años	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	1.0	s/i	9.8	0.732	s/i	1712000
Universidad de Arte y Ciencias Sociales ARCIS	Licenciatura y Pedagogía en Historia y Ciencias Sociales	Educación	2 años	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	0.952	0.29	13.9	0.556	s/i	1827000
Universidad de Arte y Ciencias Sociales ARCIS	Psicología	Ciencias Sociales	2 años	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	0.929	0.233	15.6	0.826	De $600 mil a $800 mil	2225087
Universidad de Arte y Ciencias Sociales ARCIS	Sociología	Ciencias Sociales	2 años	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	0.902	0.235	18.1	0.7	s/i	2153656
Universidad de Arte y Ciencias Sociales ARCIS	Teatro	Arte y Arquitectura	2 años	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	0.825	0.279	8.2	0.232	s/i	3341000
Universidad de Arte y Ciencias Sociales ARCIS	Trabajo Social	Ciencias Sociales	2 años	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	0.952	0.362	16.2	0.848	De $600 mil a $800 mil	1817000
Universidad de Artes, Ciencias y Comunicación UNIACC	Arquitectura	Arte y Arquitectura	No	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	0.717	0.22	s/i	0.767	De $800 mil a $1 millón	2849595
Universidad de Artes, Ciencias y Comunicación UNIACC	Diseño Gráfico y Multimedia	Arte y Arquitectura	No	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	0.735	0.263	s/i	0.385	s/i	3100000
Universidad de Artes, Ciencias y Comunicación UNIACC	Periodismo	Ciencias Sociales	No	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	0.608	0.212	s/i	0.738	De $600 mil a $800 mil	2664202
Universidad de Artes, Ciencias y Comunicación UNIACC	Psicología	Ciencias Sociales	No	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	0.741	0.411	11.2	0.874	s/i	2429366
Universidad de Artes, Ciencias y Comunicación UNIACC	Publicidad	Ciencias Sociales	No	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	0.648	0.213	s/i	0.679	De $600 mil a $800 mil	3600000
Universidad de Artes, Ciencias y Comunicación UNIACC	Relaciones Públicas Corporativas	Ciencias Sociales	No	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	0.632	0.205	s/i	0.654	s/i	2800000
Universidad de Artes, Ciencias y Comunicación UNIACC	Teatro y Comunicación Escénica	Arte y Arquitectura	No	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	0.706	0.391	s/i	0.354	De $400 mil a $600 mil	2800000
Universidad de Atacama	Ingeniería Civil Industrial	Tecnología	3 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.947	0.265	18.4	0.977	De $1 millón 200 mil a $1 millón 400 mil	2300876
Universidad de Atacama	Ingeniería Civil Metalúrgica	Tecnología	3 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.973	s/i	19.3	1.0	s/i	2305000
Universidad de Atacama	Ingeniería Civil en Minas	Tecnología	3 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.934	0.327	17.5	1.0	s/i	2305000
Universidad de Atacama	Licenciatura en Educación y Pedagogía en Educación Física	Educación	3 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	1.0	0.444	12.9	0.847	De $400 mil a $600 mil	1922000
Universidad de Atacama	Licenciatura en Educación y Pedagogía en Educación General Básica con Mención	Educación	3 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.981	0.367	10.1	0.964	De $400 mil a $600 mil	1922000
Universidad de Atacama	Técnico Universitario en Minas y en Procesamiento de Minerales	Tecnología	3 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	1.0	0.685	9.8	0.809	s/i	1073896
Universidad de Chile	Administración Pública	Ciencias Sociales	7 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.829	0.174	12.6	0.845	De $1 millón 200 mil a $1 millón 400 mil	2485300
Universidad de Chile	Antropología mención Antropología Social, Antropología Físicas o en Arqueología	Ciencias Sociales	7 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.498	0.28	18.8	0.863	s/i	2474800
Universidad de Chile	Arquitectura	Arte y Arquitectura	7 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.54	0.324	16.5	0.916	De $800 mil a $1 millón	2946300
Universidad de Chile	Biología con mención en Medio Ambiente	Ciencias Básicas	7 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.669	0.317	11.3	0.559	s/i	2672607
Universidad de Chile	Bioquímica	Ciencias Básicas	7 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.702	0.189	15.9	0.81	s/i	2998800
Universidad de Chile	Derecho	Derecho	7 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.534	0.086	18.6	0.909	De $1 millón 800 mil a $2 millones	3375700
Universidad de Chile	Diseño, Menciónes Diseño Gráfico y Diseño Industrial	Arte y Arquitectura	7 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.662	0.256	14.5	0.667	De $600 mil a $800 mil	2946300
Universidad de Chile	Enfermería	Salud	7 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.808	0.203	12.8	1.0	De $1 millón a $1 millón 200 mil	2931600
Universidad de Chile	Fonoaudiología	Salud	7 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.781	0.216	11.7	0.951	De $800 mil a $1 millón	3024000
Universidad de Chile	Geografía	Ciencias Sociales	7 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.837	0.197	15.7	0.969	De $800 mil a $1 millón	2453800
Universidad de Chile	Geología	Ciencias Básicas	7 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.61	s/i	s/i	0.908	Sobre $2 millones	4122300
Universidad de Chile	Ingeniería Agronómica	Agropecuaria	7 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.813	0.194	17.8	0.837	De $800 mil a $1 millón	3236100
Universidad de Chile	Ingeniería Civil Electricista	Tecnología	7 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.585	s/i	13.6	0.962	De $1 millón 600 mil a $1 millón 800 mil	4122300
Universidad de Chile	Ingeniería Civil Industrial	Tecnología	7 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.433	s/i	15.7	0.975	De $1 millón 800 mil a $2 millones	4122300
Universidad de Chile	Ingeniería Civil Mecánica	Tecnología	7 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.601	s/i	s/i	0.958	De $1 millón 800 mil a $2 millones	4122300
Universidad de Chile	Ingeniería Civil con mención	Tecnología	7 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.54	0.217	12.6	0.988	De $1 millón 600 mil a $1 millón 800 mil	4122300
Universidad de Chile	Ingeniería Civil en Computación	Tecnología	7 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.552	s/i	16.7	0.981	De $1 millón 400 mil a $1 millón 600 mil	4122300
Universidad de Chile	Ingeniería Civil en Minas	Tecnología	7 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.629	s/i	15.1	0.984	Sobre $2 millones	4122300
