agno	rbd	nombre_establecimiento	nombre_comuna	numero_region	dependencia	area_geografica	financiamiento	psu_lenguaje	psu_matematica	ive_basica	ive_media	numero_alumnos
2011	4871	LICEO COPIULEMU	FLORIDA	8	Municipal	RURAL	242811660	306	346	85.1063829787	91.304347826	228
2011	4897	LICEO SAN JUAN BAUTISTA DE HUALQUI	HUALQUI	8	Municipal	URBANO	488776182	406	415		85.41666666659999	635
2011	4925	LICEO NUEVA ZELANDIA	SANTA JUANA	8	Municipal	URBANO	665529453	430	454		85.02269288949999	634
2011	4948	LICEO POLITECNICO ROSAURO SANTANA RIOS	LOTA	8	Municipal	URBANO	479990102	366	393		85.0077279752	529
2011	4949	LICEO COMERCIAL PRESIDENTE FREI MONTALVA	LOTA	8	Municipal	URBANO	610298369	410	420		83.89423076920001	776
2011	4951	LICEO CARLOS COUSIÑO GOYENECHEA	LOTA	8	Municipal	URBANO	721631672	455	470		67.4013921113	857
2011	4969	LICEO SANTA DORIS	LOTA	8	Particular Subvencionado	URBANO	125676019	334	389	96	91.66666666659999	128
2011	4977	LICEO COMERCIAL ANDRES BELLO LOPEZ	CORONEL	8	Municipal	URBANO	823836061	410	417		81.5257352941	1033
2011	4982	LICEO CORONEL ANTONIO SALAMANCA	CORONEL	8	Municipal	URBANO	1028087864	481	474	67.1232876712	71.2003872216	2243
2011	4983	LICEO YOBILO DE CORONEL	CORONEL	8	Municipal	URBANO	523838208	396	398		86.7438867438	653
2011	5015	ESCUELA PARTICULAR SAN MARCOS	CORONEL	8	Particular Subvencionado	URBANO	351369907	372	368	77.3648648648		497
2011	5021	LICEO POLITECNICO DR RIGOBERTO IGLESIAS	LEBU	8	Municipal	URBANO	768869311	393	395		85.251396648	763
2011	5024	LICEO ISIDORA RAMOS DE GAJARDO	LEBU	8	Municipal	URBANO	744719363	460	492		66.26360338569999	888
2011	5048	LICEO SAN FELIPE DE ARAUCO	ARAUCO	8	Municipal	URBANO	669943110	467	465		80.9851088201	736
2011	5057	LICEO FILIDOR GAETE	ARAUCO	8	Municipal	RURAL	172712095	412	406	93.40659340649999	98.7804878048	143
2011	5082	LICEO SAN FRANCISCO DE ASIS	ARAUCO	8	Particular Subvencionado	URBANO	1281772887	502	505	63.0260521042	60.7843137254	1695
2011	5084	LICEO MARIANO LATORRE	CURANILAHUE	8	Municipal	URBANO	1182071490	463	484		60.3244837758	1318
2011	5104	COLEGIO ALONSO DE ERCILLA	CURANILAHUE	8	Particular Subvencionado	URBANO	751210903	490	511	53.7037037037	57.939914163	965
2011	5105	LICEO POLITECNICO CAUPOLICAN	LOS ÁLAMOS	8	Municipal	URBANO	688596018	439	447		84.8267622461	880
2011	5107	LICEO TÉCNICO PROFESIONAL SAN PABLO	LOS ÁLAMOS	8	Particular Subvencionado	URBANO	369008300	391	389		93.41563786	202
2011	5122	LICEO CRISTO REDENTOR	LOS ÁLAMOS	8	Particular Subvencionado	URBANO	846688842	420	397	86.2579281183	85.6140350877	851
2011	5126	LICEO POLITEC. JOSE DE LA CRUZ MIRANDA C	CAÑETE	8	Municipal	URBANO	691924278	440	489		84.0557275541	621
2011	5150	LICEO GABRIELA MISTRAL	CAÑETE	8	Particular Subvencionado	URBANO	1196692821	546	560	58.1464872944	62.6	1327
2011	5153	COLEGIO INSTITUTO SAN JOSE	CAÑETE	8	Particular Subvencionado	URBANO	338777983	503	513	64.5833333333	62.6373626373	425
2011	5155	LICEO POLIVALENTE NAHUELBUTA	CONTULMO	8	Municipal	URBANO	269592290	464	495		81.08108108099999	323
2011	5216	LICEO COMERCIAL ARMANDO BRAVO BRAVO	ANGOL	9	Municipal	URBANO	774969820	451	420		80.5243445692	923
2011	5217	LICEO MERCEDES MANOSALVA AREVALO	ANGOL	9	Municipal	URBANO	404866568	391	363		91.8032786885	356
2011	5218	LICEO ENRIQUE BALLACEY COTTEREAU	ANGOL	9	Municipal	URBANO	568785032	502	484		62.5344352617	705
2011	5219	LICEO TECNICO JUANITA FERNANDEZ SOLAR	ANGOL	9	Municipal	URBANO	964610043	429	407		78.5028790786	1036
2011	5264	COLEGIO SAN FRANCISCO DE ASIS  DE ANGOL	ANGOL	9	Particular Subvencionado	URBANO	1129100486	538	549	48.2910694597	39.0322580645	1436
2011	5265	COLEGIO ADVENTISTA DE ANGOL	ANGOL	9	Particular Subvencionado	URBANO	397157222	519	522	45.4285714285	36.690647482	521
2011	5267	ESCUELA AGRICOLA EL VERGEL	ANGOL	9	Particular Subvencionado	RURAL	318810543	364	372		88.57142857140001	186
2011	5270	LICEO POLITECNICO DOMINGO STA MARIA	RENAICO	9	Municipal	URBANO	442060427	410	343	85.8299595141	87.83269961969999	503
2011	5274	LICEO AGRICOLA FORESTAL MANZANARES	RENAICO	9	Municipal	RURAL	271885802	300	384	85.7142857142	94.4099378881	191
2011	5282	COMPLEJO EDUCACIONAL COLLIPULLI	COLLIPULLI	9	Municipal	URBANO	743951437	449	431		90.0280898876	794
2011	5289	ESCUELA MININCO	COLLIPULLI	9	Municipal	URBANO	445001021	340	359	76.42487046630001		452
2011	5315	COLEGIO PARTIC. WOLFGANG AMADEUS MOZART	COLLIPULLI	9	Particular Subvencionado	URBANO	1317720967	472	471	64.8011782032	71.49122807009999	1341
2011	5323	LICEO BRIGADIER CARLOS SCHALCHLI V.	LONQUIMAY	9	Municipal	URBANO	563880347	410	420		83.75870069600001	414
2011	5344	LICEO LAS ARAUCARIAS	CURACAUTÍN	9	Municipal	URBANO	1335633378	485	495	72.9349736379	79.4797687861	1246
2011	5374	LICEO ALONSO DE ERCILLA Y ZUÑIGA	ERCILLA	9	Municipal	URBANO	397927515	395	395	92.7966101694	96.129032258	378
2011	5393	LICEO POLITECNICO MANUEL MONTT	VICTORIA	9	Municipal	URBANO	761320487	398	387		85.3055916775	674
2011	5394	LICEO JORGE ALESSANDRI RODRIGUEZ	VICTORIA	9	Municipal	URBANO	491197841	458	430		72.8752260397	586
2011	5434	COLEGIO INSTITUTO VICTORIA	VICTORIA	9	Particular Subvencionado	URBANO	857388926	529	534	49.4920174165	44.1260744985	1178
2011	5435	COLEGIO SANTA CRUZ DE VICTORIA	VICTORIA	9	Particular Subvencionado	URBANO	605841424	539	568	36.5805168986	37.7300613496	835
2011	5439	COMPLEJO EDUCACIONAL LUIS DURAND DURAND	TRAIGUÉN	9	Municipal	URBANO	424680528	426	445	85.7142857142	88.40970350400001	422
2011	5440	LICEO LUCILA GODOY ALCAYAGA	TRAIGUÉN	9	Municipal	URBANO	550060249	472	479	66.1764705882	68.8191881918	624
2011	5465	COLEGIO LOUIS PASTEUR	TRAIGUÉN	9	Particular Subvencionado	URBANO	681602148	536	540	49.040511727	45.3333333333	794
2011	5467	LICEO AGRICOLA Y FORESTAL SUIZO LA PROVI	TRAIGUÉN	9	Particular Subvencionado	RURAL	605801540	408	452		91.22257053289999	301
2011	5499	ESCUELA PARTICULAR GABRIELA MISTRAL	TRAIGUÉN	9	Particular Subvencionado	URBANO	151891735	378	408	92.4528301886		225
2011	5507	LICEO MARIA AURORA GUINEZ RAMIREZ	PURÉN	9	Municipal	URBANO	341969305	422	434		92.2048997772	404
2011	5565	LICEO COMERCIAL TIBURCIO SAAVEDRA	TEMUCO	9	Municipal	URBANO	671735254	424	426		87.71399798589999	710
2011	5567	LICEO INDUSTRIAL PEDRO AGUIRRE CERDA	TEMUCO	9	Municipal	URBANO	364129549	373	387		92.30769230760001	341
2011	5568	LICEO TECNICO DE TEMUCO	TEMUCO	9	Municipal	URBANO	438396332	376	376		89.5833333333	645
2011	5569	LICEO GABRIELA MISTRAL DE TEMUCO	TEMUCO	9	Municipal	URBANO	468163031	448	474	93.3333333333	81.06060606059999	538
2011	5570	LICEO PABLO NERUDA	TEMUCO	9	Municipal	URBANO	1573278969	528	519	55.9322033898	68.2090831191	2441
2011	5571	LICEO ANIBAL PINTO	TEMUCO	9	Municipal	URBANO	96822730	388	384		88.57142857140001	141
2011	5574	COMPLEJO EDUCACIONAL PADRE LAS CASAS	PADRE LAS CASAS	9	Particular Subvencionado	URBANO	547808467	394	425	77.4336283185	83.98876404489999	589
2011	5585	ESCUELA VILLA ALEGRE	TEMUCO	9	Municipal	URBANO	200277930	488	402	90		232
2011	5613	COMPLEJO EDUCACIONAL LA GRANJA	VILCÚN	9	Municipal	URBANO	927068887	371	413	76.68393782379999	85.68129330249999	844
2011	5652	COLEGIO PROVIDENCIA DE TEMUCO	TEMUCO	9	Particular Subvencionado	URBANO	637436566	514	534	48.6419753086	55.0595238095	734
2011	5653	LICEO CARLOS CONDELL DE LA HAZA	TEMUCO	9	Particular Subvencionado	URBANO	276594113	425	384		85.7142857142	337
2011	5654	INSTITUTO CLARET	TEMUCO	9	Particular Subvencionado	URBANO	2773716515	513	543	44.7882736156	50.3478260869	3514
2011	5655	LICEO PARTICULAR COMERCIAL TEMUCO	TEMUCO	9	Particular Subvencionado	URBANO	568837010	496	508		60.3795966785	845
2011	5656	LICEO POLITECNICO PUEBLO NUEVO	TEMUCO	9	Particular Subvencionado	URBANO	1020036696	446	445	77.922077922	71.0047846889	1146
2011	5658	COMPLEJO EDUCACIONAL JAVIERA CARRERA	TEMUCO	9	Particular Subvencionado	URBANO	228896139	458	464		71.676300578	359
2011	5659	ESCUELA Y LICEO MONTESSORI	TEMUCO	9	Particular Subvencionado	URBANO	578148974	580	601	33.502538071	36.6153846153	978
2011	5661	LICEO ADVENTISTA DE TEMUCO	TEMUCO	9	Particular Subvencionado	URBANO	745432777	524	537	44.0993788819	50.1683501683	1037
2011	5662	LICEO ESPANA DE TEMUCO	TEMUCO	9	Particular Subvencionado	URBANO	171211577	489	466		64.36363636359999	271
2011	5663	COMPLEJO EDUCACIONAL PADRE OSCAR MOSER	PADRE LAS CASAS	9	Particular Subvencionado	URBANO	1222711847	430	456		78.70296236980001	1182
2011	5666	LICEO CAMILO HENRIQUEZ DE TEMUCO	TEMUCO	9	Particular Subvencionado	URBANO	1704420465	599	594	29.2817679558	45.7333333333	2705
2011	5670	COLEGIO SAN FRANCISCO	TEMUCO	9	Particular Subvencionado	URBANO	535971060	566	548	36.1538461538	44.7674418604	793
2011	5700	ESCUELA PARTICULAR LOS REYES	TEMUCO	9	Particular Subvencionado	URBANO	182132811	351	355	89.6551724137		279
2011	5703	LICEO TECNICO PROF. CENTENARIO	TEMUCO	9	Particular Subvencionado	URBANO	810519336	454	423	80.9523809523	84.7560975609	951
2011	5729	CENTRO EDUCACIONAL AGROTURÍSTICO SANTA CRUZ	TEMUCO	9	Particular Subvencionado	URBANO	196477684	402	396		89.2857142857	129
2011	5813	COLEGIO CENTENARIO	TEMUCO	9	Particular Subvencionado	URBANO	404124524	667	678	18.2692307692	19.8830409356	703
2011	5814	COLEGIO SANTA CRUZ	TEMUCO	9	Particular Subvencionado	URBANO	685398506	558	545	27.7227722772	32.1782178217	986
2011	5816	COLEGIO METODISTA	TEMUCO	9	Particular Subvencionado	URBANO	344564794	508	515	37.1601208459	48.898678414	560
2011	5823	LICEO H-C JORGE TEILLIER SANDOVAL	LAUTARO	9	Municipal	URBANO	798034391	474	476		75.0240153698	990
2011	5824	ESC. BASICA NUMERO SEIS	LAUTARO	9	Municipal	URBANO	591938466	391	391	67.8181818181		736
2011	5879	LICEO ISABEL POBLETE V.	PERQUENCO	9	Municipal	URBANO	458038410	406	410	90	87.4617737003	541
2011	5897	COLEGIO AMERICA	VILCÚN	9	Municipal	URBANO	475869199	481	459	78.2857142857	80.74074074070001	513
2011	5921	COMPLEJO EDUCACIONAL PADRE NICOLAS	VILCÚN	9	Particular Subvencionado	URBANO	619001264	413	410		81.9078947368	571
2011	5957	LICEO MUNICIPAL ATENEA	CUNCO	9	Municipal	URBANO	706269423	474	482	78.7878787878	76	698
2011	5959	LICEO ARTURO VALENZUELA	CUNCO	9	Municipal	URBANO	247057444	330	397	78.39506172830001	78.50467289709999	254
2011	5992	COMPLEJO EDUCACIONAL JUAN BOSCO	CUNCO	9	Particular Subvencionado	URBANO	472504907	393	426		79.31726907629999	486
2011	6007	LICEO LOS ANDES	MELIPEUCO	9	Municipal	URBANO	137562046	395	393		95.3846153846	122
2011	6018	ESCUELA PARTICULAR SAN GABRIEL	MELIPEUCO	9	Particular Subvencionado	URBANO	297545281	284	354	81.56424581		258
2011	6027	COMPLEJO EDUCACIONAL MONSEÑOR FRCO. VALDES S	CURARREHUE	9	Municipal	URBANO	421980489	373	381	89.8916967509	90.97744360900001	481
2011	6038	COMPLEJO EDUCACIONAL RUKA NGEN	CURARREHUE	9	Particular Subvencionado	URBANO	266951490	348	387	87.0129870129	96.89440993780001	267
2011	6051	LICEO DE HOTELERIA Y TURISMO	PUCÓN	9	Municipal	URBANO	425655192	455	444		78.1637717121	401
2011	6070	COMPLEJO EDUCACIONAL PABLO SEXTO	PUCÓN	9	Particular Subvencionado	URBANO	364192424	430	422		80.923076923	383
2011	6084	LICEO ARAUCANIA	VILLARRICA	9	Municipal	URBANO	421753557	471	450		85.9188544152	463
2011	6085	LICEO POLITECNICO VILLARRICA	VILLARRICA	9	Municipal	URBANO	861916509	438	424		83.1181727904	946
2011	6112	COLEGIO DE HUMANIDADES DE VILLARICA	VILLARRICA	9	Particular Subvencionado	URBANO	825608718	572	591		57.1899012074	891
2011	6113	ESCUELA INDUSTRIAL SAN JOSE	VILLARRICA	9	Particular Subvencionado	URBANO	779631964	420	434		82.35294117639999	812
2011	6115	COMPLEJO EDUCACIONAL SAN AGUSTIN	VILLARRICA	9	Particular Subvencionado	URBANO	414182427	398	397	86.9565217391	92.7125506072	401
2011	6118	COLEGIO SANTA CRUZ	VILLARRICA	9	Particular Subvencionado	URBANO	557358476	523	507	49.3478260869	61.9047619047	735
2011	6119	LICEO PART. LIBERTAD	VILLARRICA	9	Particular Subvencionado	URBANO	560073179	383	416	84.6889952153	96.04316546760001	491
2011	6163	LICEO JUAN SCHLEYER	FREIRE	9	Municipal	URBANO	545678953	423	425		83.89662027830001	520
2011	6210	LICEO AGRICOLA MANUEL DILLEMS HILL	FREIRE	9	Particular Subvencionado	RURAL	875506338	358	358	89.6907216494	91.0216718266	434
2011	6223	LICEO DE CIENCIAS Y HUMANIDADES	PITRUFQUÉN	9	Municipal	URBANO	580639313	462	485		68.65417376489999	546
2011	6252	LICEO POLITECNICO PITRUFQUEN	PITRUFQUÉN	9	Particular Subvencionado	URBANO	779832497	424	420		82.69230769230001	787
2011	6253	COMPLEJO EDUC.MONSENOR GUILLERMO HARTL	PITRUFQUÉN	9	Particular Subvencionado	URBANO	868988570	463	476		73.1147540983	957
2011	6267	LICEO PARTICULAR SUBV.QUINQUE	PITRUFQUÉN	9	Particular Subvencionado	RURAL	408414252	372	395	91.1504424778	90.2912621359	336
2011	6269	COMPLEJO EDUCACIONAL ANDRES A. GORBEA	GORBEA	9	Municipal	URBANO	312218234	427	437		90.4761904761	319
2011	6270	LICEO JOSE VICTORINO LASTARRIA	GORBEA	9	Municipal	URBANO	362386464	406	403	86.8263473053	91.8032786885	303
2011	6301	LICEO POLITECNICO ANDRES BELLO	LONCOCHE	9	Municipal	URBANO	344015390	416	409		94.3902439024	376
2011	6302	LICEO PADRE ALBERTO HURTADO CRUCHAGA	LONCOCHE	9	Municipal	URBANO	601031248	473	501		83.56643356639999	635
2011	6348	COMPLEJO EDUCACIONAL MARTIN KLEINKNECHT	TOLTÉN	9	Municipal	URBANO	383843221	414	447		91.2359550561	348
2011	6397	LICEO MUNICIPAL BARROS ARANA	TEODORO SCHMIDT	9	Municipal	URBANO	242960603	366	377	91.8181818181	97.16981132070001	226
2011	6418	COMPLEJO EDUCACIONAL CRISTO REY	TEODORO SCHMIDT	9	Particular Subvencionado	URBANO	239379068	419	421	78.94736842099999	92.30769230760001	182
2011	6452	LICEO REINO DE SUECIA	SAAVEDRA	9	Municipal	URBANO	413271433	418	422	85.1162790697	94.44444444440001	444
2011	6497	COMPLEJO EDUCACIONAL CLAUDIO ARRAU LEON	CARAHUE	9	Municipal	URBANO	1087718589	452	460		88.74887488740001	1173
2011	6585	LICEO LUIS GONZALEZ VASQUEZ	NUEVA IMPERIAL	9	Municipal	URBANO	717472422	414	442		89.1603053435	775
2011	6586	LICEO JAMES MUNDELL	CHOLCHOL	9	Municipal	URBANO	277578395	389	335	96.2686567164	97.65625	298
2011	6641	LICEO  AGRICOLA  CHOL CHOL	CHOLCHOL	9	Particular Subvencionado	URBANO	392557508	383	345	100	98.9949748743	191
2011	6642	LICEO COMERCIAL DIEGO PORTALES	NUEVA IMPERIAL	9	Particular Subvencionado	URBANO	219939100	390	371		88.850174216	246
2011	6643	LICEO INTERCULTURAL TÉCNICO PROFESIONAL GUACOLDA	CHOLCHOL	9	Particular Subvencionado	URBANO	587352980	418	406		95.31615925049999	431
2011	6644	LICEO SAN FCO DE ASIS DE NVA IMPERIAL	NUEVA IMPERIAL	9	Particular Subvencionado	URBANO	965394919	515	523	54.4227886056	61.3496932515	1103
2011	6649	LICEO SAN FRANCISCO DE ASIS DE CHOL CHOL	CHOLCHOL	9	Particular Subvencionado	URBANO	472178502	460	462	85.2140077821	89.3805309734	436
2011	6708	LICEO GREGORIO URRUTIA	GALVARINO	9	Municipal	URBANO	468670972	419	439		91.472868217	461
2011	6751	INSTITUTO COMERCIAL DE VALDIVIA	VALDIVIA	14	Municipal	URBANO	663525474	457	451		71.8482252141	977
2011	6752	LICEO TECNICO VALDIVIA	VALDIVIA	14	Municipal	URBANO	730506811	415	407		81.61925601750001	931
2011	6753	LICEO SANTA MARIA LA BLANCA	VALDIVIA	14	Municipal	URBANO	364307664	466	448	78.3333333333	78.1102362204	621
2011	6754	LICEO ARMANDO ROBLES RIVERA	VALDIVIA	14	Municipal	URBANO	542900742	548	544	56.1797752808	57.3116691285	852
2011	6755	LICEO INDUSTRIAL VALDIVIA	VALDIVIA	14	Municipal	URBANO	790914028	384	423		80.98106712560001	993
2011	6756	LICEO POLIVALENTE LOS AVELLANOS	VALDIVIA	14	Municipal	URBANO	177405780	348	391		87.45247148279999	188
2011	6757	LICEO POLITECNICO BENJAMIN VICUNA MACKENNA	VALDIVIA	14	Municipal	URBANO	136321351	455	500		86.9109947643	171
2011	6770	COLEGIO DE MUSICA JUAN SEBASTIAN BACH	VALDIVIA	14	Municipal	URBANO	288913504	520	484	48.3552631578	67.2	420
2011	6828	COLEGIO AUSTRAL	VALDIVIA	14	Particular Subvencionado	URBANO	119937784	496	509		65.5405405405	137
2011	6829	INSTITUTO SALESIANO	VALDIVIA	14	Particular Subvencionado	URBANO	661494147	613	631	39.5348837209	34.0983606557	959
2011	6830	COLEGIO NUESTRA SENORA DEL CARMEN	VALDIVIA	14	Particular Subvencionado	URBANO	874467074	550	542	51.2261580381	46.3709677419	1106
2011	6832	COLEGIO MARIA AUXILIADORA	VALDIVIA	14	Particular Subvencionado	URBANO	378230844	586	588	41.9354838709	42.071197411	615
2011	6836	COLEGIO ALONSO DE ERCILLA	VALDIVIA	14	Particular Subvencionado	URBANO	260870846	545	534	38.6885245901	37.908496732	449
2011	6846	LICEO SAN LUIS DE ALBA	MARIQUINA	14	Municipal	URBANO	332273219	423	441		88.1642512077	313
2011	6853	LICEO POLITECNICO PESQUERO	MARIQUINA	14	Municipal	RURAL	219074133	394	418	95.77464788730001	97.3913043478	203
2011	6886	ESCUELA VALLE DE MARIQUINA	MARIQUINA	14	Municipal	URBANO	245767867	374	412	89.9159663865		303
2011	6895	ESCUELA PARTICULAR SANTA CRUZ	MARIQUINA	14	Particular Subvencionado	URBANO	830669044	443	478	72.48576850089999	73.9130434782	830
2011	6896	SEMINARIO SAN FIDEL	MARIQUINA	14	Particular Subvencionado	URBANO	414337893	572	566	58.7786259541	62.6198083067	486
2011	6897	LICEO POLIVALENTE CAMILO HENRIQUEZ G.	LANCO	14	Municipal	URBANO	586221030	450	463		80.11363636359999	669
2011	6899	LICEO   REPUBLICA DEL BRASIL	LANCO	14	Municipal	RURAL	474324996	424	368	76.3888888888	86.3436123348	439
2011	6916	ESCUELA ALBERTO CORDOVA LATORRE	LANCO	14	Municipal	URBANO	244136319	312	340	75.3303964757		290
2011	6921	LICEO AGRICOLA FEMENINA MARIA REINA	LANCO	14	Particular Subvencionado	RURAL	236995704	423	416		89.5348837209	153
2011	6922	LICEO PADRE ALCUINO	LANCO	14	Particular Subvencionado	RURAL	263370613	384	386		86.2068965517	207
2011	6929	LICEO ALBERTO BLEST GANA	LOS LAGOS	14	Municipal	URBANO	426527371	465	449		71.72061328789999	573
2011	7004	ESCUELA PARTICULAR MARIA DEOGRACIA	FUTRONO	14	Particular Subvencionado	URBANO	471805357	439	402	67.82841823050001	79.48717948709999	531
2011	7006	LICEO SAN CONRADO DE FUTRONO	FUTRONO	14	Particular Subvencionado	URBANO	624904860	460	480	64.9122807017	75.32467532459999	599
2011	7015	LICEO CARLOS HAVERBECK RICHTER	CORRAL	14	Municipal	URBANO	233535695	447	447		84.7014925373	255
2011	7031	LICEO GABRIELA MISTRAL	MÁFIL	14	Municipal	URBANO	547450801	417	422	83.1081081081	88.8086642599	548
2011	7044	LICEO SANTO CURA DE ARS	MÁFIL	14	Particular Subvencionado	URBANO	406122308	405	425	74.5247148288	78.2857142857	476
2011	7049	LICEO FERNANDO SANTIVAN	PANGUIPULLI	14	Municipal	URBANO	532027985	448	420	85.95505617969999	88.47457627110001	446
2011	7085	ESCUELA RURAL TIERRA DE ESPERANZA	PANGUIPULLI	14	Municipal	RURAL	220405838	387	394	84.84848484840001	86.76470588230001	225
2011	7102	LICEO PADRE SIGISFREDO	PANGUIPULLI	14	Particular Subvencionado	URBANO	484673242	412	412		84.6638655462	448
2011	7128	COLEGIO DE CULTURA Y DIFUSION ARTISTICA	LA UNIÓN	14	Municipal	URBANO	572042866	456	437	58.8957055214	72.31404958669999	793
2011	7129	LICEO RECTOR ABDON ANDRADE COLOMA	LA UNIÓN	14	Municipal	URBANO	882717856	507	513		69.32059447979999	953
2011	7135	ESCUELA HONORIO OJEDA VALDERAS-LA UNION	LA UNIÓN	14	Municipal	URBANO	207151191	372	394	93.3333333333	92.09302325580001	256
2011	7200	LICEO RODULFO AMANDO PHILIPPI	PAILLACO	14	Municipal	URBANO	823901948	457	467		83.31415420019999	927
2011	7236	LICEO VICENTE PEREZ ROSALES	RÍO BUENO	14	Municipal	URBANO	361613963	439	445		79.16666666659999	362
2011	7240	ESCUELA RURAL CRUCERO	RÍO BUENO	14	Municipal	RURAL	500766619	367	363	77.56097560969999	89.13043478260001	545
2011	7276	COLEGIO SANTA CRUZ	RÍO BUENO	14	Particular Subvencionado	URBANO	680547071	515	535	41.3379073756	43.5064935064	961
2011	7299	LICEO ANTONIO VARAS	LAGO RANCO	14	Municipal	URBANO	696370651	418	448	77.2413793103	83.3333333333	739
2011	7325	LICEO CARMELA CARVAJAL DE PRAT	OSORNO	10	Municipal	URBANO	919232938	527	519		68.0482290881	1576
2011	7326	LICEO INDUSTRIAL DE OSORNO	OSORNO	10	Municipal	URBANO	781199036	416	433		84.860883797	1224
2011	7328	LICEO DE RAHUE	OSORNO	10	Municipal	URBANO	341654286	444	472		87.91423001939999	471
2011	7329	LICEO ELEUTERIO RAMIREZ	OSORNO	10	Municipal	URBANO	775881928	451	467		78.20299500829999	1095
2011	7331	INSTITUTO COMERCIAL DE OSORNO	OSORNO	10	Municipal	URBANO	917328663	468	454		81.5036593479	1434
2011	7388	COLEGIO SAN JOSE	OSORNO	10	Particular Subvencionado	URBANO	702102837	465	450	58.4496124031	58.6776859504	916
2011	7401	COLEGIO SANTA MARTA DE OSORNO	OSORNO	10	Particular Subvencionado	URBANO	853725696	555	564	48.2954545454	47.9623824451	1160
2011	7404	COLEGIO RENE SORIANO BORQUEZ	OSORNO	10	Particular Subvencionado	URBANO	280612549	374	340	91.0994764397		319
2011	7406	COLEGIO SAN MATEO DE OSORNO	OSORNO	10	Particular Subvencionado	URBANO	129153689	614	663	29.2929292929	46.7741935483	1147
2011	7459	ESCUELA NUEVO PORVENIR	PUYEHUE	10	Municipal	RURAL	203247914	344	327	78.409090909		234
2011	7470	LICEO TECNICO PROFESIONAL PEOPLE HELP PEOPLE SEÑOR WALTER KAUFMANN BAUER	PUYEHUE	10	Particular Subvencionado	RURAL	427313207	394	383		80.9917355371	298
2011	7505	LICEO TOMAS BURGOS	PURRANQUE	10	Municipal	URBANO	570267552	505	484		83.1168831168	612
2011	7507	ESCUELA BERTOLDO HOFMANN KOHLER	PURRANQUE	10	Municipal	URBANO	271434207	392	371	80.34188034180001		292
2011	7542	LICEO JOSE TORIBIO MEDINA	RÍO NEGRO	10	Municipal	URBANO	240146679	472	407		87.0967741935	309
2011	7614	ESCUELA PARTICULAR SN.JUAN DE LA COSTA	SAN JUAN DE LA COSTA	10	Particular Subvencionado	RURAL	470932712	484	419	96	96.37681159420001	323
2011	7625	LICEO INDUSTRIAL DE PUERTO MONTT	PUERTO MONTT	10	Municipal	URBANO	608880613	414	416		82.0476858345	717
2011	7626	LICEO COMERCIAL PUERTO MONTT	PUERTO MONTT	10	Municipal	URBANO	677149093	446	458		79.6037296037	818
2011	7627	LICEO DE HOMBRES MANUEL MONTT	PUERTO MONTT	10	Municipal	URBANO	811811812	547	556	52.3809523809	58.5247883917	1005
2011	7628	LICEO ISIDORA ZEGERS DE HUNEEUS	PUERTO MONTT	10	Municipal	URBANO	640717927	516	514		63.680981595	789
2011	7629	LICEO ANDRES BELLO	PUERTO MONTT	10	Municipal	URBANO	534601449	429	426		87.41092636570001	773
2011	7639	ESCUELA DARIO SALAS	PUERTO MONTT	10	Municipal	URBANO	664899640	513	514	66.0294117647	68.1957186544	897
2011	7651	LICEO RURAL PIEDRA AZUL	PUERTO MONTT	10	Municipal	RURAL	388300427	376	446	89.5522388059	94.0909090909	396
2011	7699	COLEGIO SALESIANO PADRE JOSE FERNANDEZ PEREZ	PUERTO MONTT	10	Particular Subvencionado	URBANO	1981318678	493	488	61.3361762615	63.1313131313	2769
2011	7701	COLEGIO ARRIARAN BARROS	PUERTO MONTT	10	Particular Subvencionado	URBANO	772941426	592	597	41.7974322396	41.0828025477	1179
2011	7705	INSTITUTO POLITECNICO MARIA AUXILIADORA	PUERTO MONTT	10	Particular Subvencionado	URBANO	492683151	470	463		72.7915194346	541
