agno	rbd	nombre_establecimiento	nombre_comuna	numero_region	dependencia	area_geografica	financiamiento	psu_lenguaje	psu_matematica	ive_media
2011	25300	ESC.BAS.NUEVOS CASTANOS DE MAIPU	MAIPÚ	13	Particular Subvencionado	URBANO	155870376	416	447	80.55555555550001
2011	25303	CENTRO EDUCACIONAL LAURA VICUNA	RENCA	13	Particular Subvencionado	URBANO	310510858	410	380	89.14141414140001
2011	25304	COLEGIO PAUL HARRIS SCHOOL	EL BOSQUE	13	Particular Subvencionado	URBANO	653756923	459	456	69.1616766467
2011	25328	INSTITUTO CRISTIANO LUIS GANDARILLAS	MAIPÚ	13	Particular Subvencionado	URBANO	234994503	516	529	36.5957446808
2011	25330	COLEGIO PART. FUNCASE DE PUENTE ALTO	PUENTE ALTO	13	Particular Subvencionado	URBANO	46548589	384	455	90.4761904761
2011	25340	ESCUELA BASICA EL SAUCE	SAN JOSÉ DE MAIPO	13	Particular Subvencionado	URBANO	157468059	470	468	55.0724637681
2011	25342	ESCUELA RAIMAPU-TIERRA FLORIDA	LA FLORIDA	13	Particular Subvencionado	URBANO	312698974	595	570	31.9018404907
2011	25347	COLEGIO SEBASTIAN EL CANO SAN BERNARDO	SAN BERNARDO	13	Particular Subvencionado	URBANO	377064637	516	502	59.5454545454
2011	25349	COLEGIO PARTICULAR MELFORD COLLEGE	QUILICURA	13	Particular Subvencionado	URBANO	423667097	488	471	48.8888888888
2011	25352	COLEGIO POLIV. PATRICIO MEKIS DE PADRE HURTAD	PADRE HURTADO	13	Particular Subvencionado	URBANO	1018742332	427	431	59.8278335724
2011	25359	COLEGIO METODISTA DE SANTIAGO	SANTIAGO	13	Particular Subvencionado	URBANO	205427953	476	453	66.66666666659999
2011	25365	COLEGIO AUSTRALIA	LA PINTANA	13	Particular Subvencionado	URBANO	236342084	394	412	84.10596026490001
2011	25367	COLEGIO SANTIAGO	LA FLORIDA	13	Particular Subvencionado	URBANO	675961191	548	556	46.9841269841
2011	25368	COLEGIO PART. CARDENAL CARLOS OVIEDO CAVADA	MAIPÚ	13	Particular Subvencionado	URBANO	1260865578	464	493	58.6813186813
2011	25369	COLEGIO PARTICULAR ALICANTE	MAIPÚ	13	Particular Subvencionado	URBANO	1837571482	557	552	38.4347826086
2011	25371	COLEGIO SANTA MARIA DE PAINE	PAINE	13	Particular Subvencionado	URBANO	1052690474	513	498	71.9387755102
2011	25380	ESCUELA PARTICULAR EDIAL II	CALERA DE TANGO	13	Particular Subvencionado	URBANO	209068268	376	381	
2011	25382	COLEGIO SAINT CHARLES COLLEGE LA FLORIDA	LA FLORIDA	13	Particular Subvencionado	URBANO	309117975	481	450	62.5954198473
2011	25386	COLEGIO PARTICULAR NOVO MUNDO	QUILICURA	13	Particular Subvencionado	URBANO	1154387235	491	462	62.7118644067
2011	25387	COLEGIO PARTICULAR SAN SEBASTIAN DE QUILICURA	QUILICURA	13	Particular Subvencionado	URBANO	1511181391	491	477	60.834670947
2011	25389	COLEGIO OBISPO ALVEAR	PUENTE ALTO	13	Particular Subvencionado	URBANO	437319392	565	581	51.2195121951
2011	25393	COLEGIO QUINTO CENTENARIO CORDILLERA	LA FLORIDA	13	Particular Subvencionado	URBANO	208765825	519	504	38.7096774193
2011	25396	CENTRO POLITECNICO PARTICULAR CONCHALI	CONCHALÍ	13	Particular Subvencionado	URBANO	1085320301	433	415	64.9938800489
2011	25402	COL.  PART. SALES. EL PATROCINIO DE SAN JOSE	PROVIDENCIA	13	Particular Subvencionado	URBANO	531769229	592	615	22.9452054794
2011	25418	COLEGIO POLIV. SAN BERNARDO ABAD	SAN BERNARDO	13	Particular Subvencionado	URBANO	857739484	441	418	79.2325056433
2011	25434	COLEGIO PARTICULAR FORJADORES	PEÑAFLOR	13	Particular Subvencionado	URBANO	252038920	487	453	51.2953367875
2011	25439	CENTRO EDUCACIONAL SAN CARLOS DE ARAGON	PUENTE ALTO	13	Particular Subvencionado	URBANO	1504173381	540	539	55.2447552447
2011	25442	COLEGIO TALAGANTE GARDEN SCHOOL	TALAGANTE	13	Particular Subvencionado	URBANO	223607014	500	492	58.3941605839
2011	25447	COLEGIO VALLE DE MALLARAUCO	MELIPILLA	13	Particular Subvencionado	RURAL	206959112	387	400	73.80952380950001
2011	25448	CENTRO EDUC. NINO DIOS DE MALLOCO	PEÑAFLOR	13	Particular Subvencionado	URBANO	824604053	431	421	66.31944444440001
2011	25450	COLEGIO SALTAIRAM	PUENTE ALTO	13	Particular Subvencionado	URBANO	269239589	496	472	80.86956521730001
2011	25454	COLEGIO PART. ANDINO ANTUQUELEN	SAN JOSÉ DE MAIPO	13	Particular Subvencionado	URBANO	189171980	554	489	65.0943396226
2011	25458	COLEGIO POLIVALENTE FALCON COLLEGE	QUINTA NORMAL	13	Particular Subvencionado	URBANO	258097587	420	415	78.5425101214
2011	25462	COLEGIO ALTO GABRIELA	LA PINTANA	13	Particular Subvencionado	URBANO	433645159	409	419	68.2539682539
2011	25464	COLEGIO POLIVALENTE SAN AGUSTIN DE EL BOSQUE	EL BOSQUE	13	Particular Subvencionado	URBANO	1097332419	591	576	51.453488372
2011	25471	COLEGIO PART. KING EDWARDS SCHOOL I	MAIPÚ	13	Particular Subvencionado	URBANO	190410700	433	436	56.7901234567
2011	25475	COLEGIO PART. PADRE JOSE KENTENICH	PUENTE ALTO	13	Particular Subvencionado	URBANO	684474173	403	430	68.16143497749999
2011	25480	COLEGIO JOSE LUIS LEGRANGE DE LA CISTERNA	LA CISTERNA	13	Particular Subvencionado	URBANO	143288775	513	499	52.4752475247
2011	25481	COLEGIO INSTITUTO O¦HIGGINS DE MAIPU	MAIPÚ	13	Particular Subvencionado	URBANO	446315202	522	529	43.6058700209
2011	25484	ESC PART. SIGLO XXI DE LAMPA	LAMPA	13	Particular Subvencionado	URBANO	221140896	455	378	
2011	25489	COLEGIO LOS ANDES COUNTRY DAY COLLEGE	PEÑALOLÉN	13	Particular Subvencionado	URBANO	237410109	524	562	35.5263157894
2011	25496	INSTITUTO TECNOLOGICO SAN MATEO	PUDAHUEL	13	Particular Subvencionado	URBANO	962385635	445	463	60.7950116913
2011	25501	COLEGIO SAN ANDRES DE MAIPU	MAIPÚ	13	Particular Subvencionado	URBANO	379479771	501	514	37.2549019607
2011	25508	COLEGIO PART. GABRIELA MISTRAL SOCIEDAD EDUCA	QUINTA NORMAL	13	Particular Subvencionado	URBANO	328784439	544	545	32.4840764331
2011	25509	COLEGIO PARTICULAR MARÍA AUXILIADORA DE SANTIAGO	SANTIAGO	13	Particular Subvencionado	URBANO	473740161	575	567	42.3791821561
2011	25520	COL. PART. SAGRADO CORAZON DE JESUS DE LA RE	LA REINA	13	Particular Subvencionado	URBANO	329531950	558	573	40.4624277456
2011	25523	CARDENAL JUAN FRANCISCO FRESNO LARRAIN	PUENTE ALTO	13	Particular Subvencionado	URBANO	1160159671	395	449	67.53926701570001
2011	25525	COLEGIO PARTICULAR EL ALBA DE MACUL	MACUL	13	Particular Subvencionado	URBANO	187917567	488	472	66.9491525423
2011	25526	ESCUELA PART.  CURACAVI COLLEGE	CURACAVÍ	13	Particular Subvencionado	URBANO	346060039	533	532	59.0909090909
2011	25540	COLEGIO MONTE OLIVO DE PUENTE ALTO	PUENTE ALTO	13	Particular Subvencionado	URBANO	792321923	526	549	71.35416666659999
2011	25541	COLEGIO PART. JOSEFINO SANTISIMA TRINIDAD	PROVIDENCIA	13	Particular Subvencionado	URBANO	286855552	648	661	16.1073825503
2011	25542	COLEGIO SANTA BARBARA H.S.	QUILICURA	13	Particular Subvencionado	URBANO	944202935	418	429	66.14987080100001
2011	25543	COLEGIO POLIV. SAN CRISTOBAL APOSTOL	PADRE HURTADO	13	Particular Subvencionado	URBANO	154254438	399	416	70.909090909
2011	25550	ESC. BASICA PART. BOSTON COLLEGE LA FARFANA	MAIPÚ	13	Particular Subvencionado	URBANO	868388365	489	501	52.605459057
2011	25556	COLEGIO SOCHIDES	PUENTE ALTO	13	Particular Subvencionado	URBANO	716902790	403	399	71.36150234740001
2011	25558	COLEGIO PARTICULAR ALTAZOR	PUENTE ALTO	13	Particular Subvencionado	URBANO	521181063	607	623	42.194092827
2011	25562	ESC BASICA PART SAN JOSE DE LA FAMILIA	LA PINTANA	13	Particular Subvencionado	URBANO	826908604	487	459	68.75
2011	25571	COLEGIO PARTICULAR SAN JOSE DE PUENTE ALTO	PUENTE ALTO	13	Particular Subvencionado	URBANO	489899253	494	450	58.547008547
2011	25577	COLEGIO PART. FAMILIA DE NAZARETH	LA FLORIDA	13	Particular Subvencionado	URBANO	323568480	495	500	57.8571428571
2011	25580	COLEGIO PARTICULAR MIRADOR	PUENTE ALTO	13	Particular Subvencionado	URBANO	617813182	509	504	55.1839464882
2011	25589	COLEGIO JESUS SERVIDOR	PEÑALOLÉN	13	Particular Subvencionado	URBANO	470717065	409	406	64.7619047619
2011	25591	LICEO TECNICO PROFESIONAL DE BUIN	BUIN	13	Municipal	URBANO	617785448	405	413	65.1428571428
2011	25592	CENTRO EDUCATIVO LA PUERTA	COLINA	13	Municipal	URBANO	76967523	306	321	95.69892473110001
2011	25602	ESC. PART. PABLO APOSTOL DE BUIN	BUIN	13	Particular Subvencionado	URBANO	258161149	535	516	42.6966292134
2011	25613	COLEGIO PEDRO APOSTOL	PUENTE ALTO	13	Particular Subvencionado	URBANO	847371163	491	490	62.7615062761
2011	25615	COLEGIO POLIVALENTE SAINT PETER COLLEGE	PUENTE ALTO	13	Particular Subvencionado	URBANO	694668591	414	417	82
2011	25625	COLEGIO PART. SWEDENBORG COLLEGE	MACUL	13	Particular Subvencionado	URBANO	183334631	543	550	38.202247191
2011	25630	LICEO POLIV. SAN JOSE DE LO BARNECHEA	LO BARNECHEA	13	Municipal	URBANO	352159127	409	421	72.0588235294
2011	25644	COLEGIO PART. NEW LITTLE COLLEGE	LA FLORIDA	13	Particular Subvencionado	URBANO	249499856	516	531	52.1126760563
2011	25645	COLEGIO PART. NTRA. SRA. MARIA INMACULADA DEL	EL BOSQUE	13	Particular Subvencionado	URBANO	884083050	473	464	67.7990092002
2011	25655	COLEGIO SANTO TOMAS DE AQUINO	EL BOSQUE	13	Particular Subvencionado	URBANO	268164411	518	518	56.9306930693
2011	25671	COLEGIO SAN MARTIN DE PORRES DE LA PINTANA	LA PINTANA	13	Particular Subvencionado	URBANO	179256814	392	421	88.8372093023
2011	25675	COLEGIO PART. CORAZON DE MARIA DE SAN MIGUEL	SAN MIGUEL	13	Particular Subvencionado	URBANO	616151927	569	593	28.1150159744
2011	25676	COLEGIO POLIVALENTE ELISA VALDES	PUENTE ALTO	13	Particular Subvencionado	URBANO	945979277	387	393	79.0884718498
2011	25681	COLEGIO OXFORD	MAIPÚ	13	Particular Subvencionado	URBANO	159972663	482	484	53.9877300613
2011	25692	COLEGIO PART. MANSO DE VELASCO MELIPILLA	MELIPILLA	13	Particular Subvencionado	URBANO	213471689	568	576	54
2011	25693	COLEGIO MADRE DE LA DIVINA PROVIDENC	MACUL	13	Particular Subvencionado	URBANO	236313463	574	574	35.6589147286
2011	25695	COLEGIO DE LA INMACULADA CONCEPCIÓN	SAN BERNARDO	13	Particular Subvencionado	URBANO	368083295	543	558	32.1888412017
2011	25698	COLEGIO JAIME GUZMÁN ERRAZURIZ	SAN BERNARDO	13	Municipal	URBANO	506254447	365	349	
2011	25699	ASHELL ENGLISH COLLEGE SAN MIGUEL	SAN MIGUEL	13	Particular Subvencionado	URBANO	152869170	502	506	50
2011	25700	COLEGIO LOS ALPES MAIPU	MAIPÚ	13	Particular Subvencionado	URBANO	304698952	511	521	42
2011	25703	COLEGIO PART. ALCANTARA DE LA FLORIDA	LA FLORIDA	13	Particular Subvencionado	URBANO	364132363	586	621	34.9397590361
2011	25704	COLEGIO PART. ALCANTARA DE LA CORDILLERA	LA FLORIDA	13	Particular Subvencionado	URBANO	527539082	586	616	35.0819672131
2011	25707	COLEGIO PART. SANTA LUCIA DE LO CANAS	LA FLORIDA	13	Particular Subvencionado	URBANO	201336151	463	459	71.05263157890001
2011	25709	COLEGIO PART. BOSTON COLLEGE LA FLORIDA	LA FLORIDA	13	Particular Subvencionado	URBANO	521010509	521	540	49.5192307692
2011	25712	COLEGIO PART. ANDARES DE LA FLORIDA	LA FLORIDA	13	Particular Subvencionado	URBANO	127523798	514	460	71.25
2011	25713	COLEGIO PART. MANANTIAL DE LA FLORIDA	LA FLORIDA	13	Particular Subvencionado	URBANO	186335143	582	582	21.5384615384
2011	25714	COLEGIO PART. INSTITUTO CORINTIO	SAN BERNARDO	13	Particular Subvencionado	URBANO	269283989	494	462	62.6126126126
2011	25716	COLEGIO PART. NEW HEINRICH HIGH SCHOOL	ÑUÑOA	13	Particular Subvencionado	URBANO	491298286	561	534	50
2011	25717	COLEGIO ALCÁNTARA DE LOS ALTOS DE PEÑALOLEN	PEÑALOLÉN	13	Particular Subvencionado	URBANO	764114330	573	580	42.0074349442
2011	25718	COLEGIO PART. LOS ANGELES SANTIAGO DE SAN MIG	SAN MIGUEL	13	Particular Subvencionado	URBANO	95586402	444	448	70.68965517239999
2011	25722	COLEGIO PART. PATRONA SENORA DE LOURDES	LA FLORIDA	13	Particular Subvencionado	URBANO	421066088	595	606	24.4813278008
2011	25724	COLEGIO PARTICULAR ANTILHUE	LA FLORIDA	13	Particular Subvencionado	URBANO	311719652	611	603	22.1311475409
2011	25725	ESCUELA PART. NAHUEL	PAINE	13	Particular Subvencionado	URBANO	388556210	539	527	62.676056338
2011	25727	LICEO PART. SALESIANO MANUEL ARRIARAN BARROS	LA CISTERNA	13	Particular Subvencionado	URBANO	750212874	558	605	41.4979757085
2011	25737	COLEGIO PART. ACROPOLIS	PUENTE ALTO	13	Particular Subvencionado	URBANO	228805774	464	466	53.9393939393
2011	25739	COLEGIO NTRA. SRA. DEL CARMEN DE MAIPU	MAIPÚ	13	Particular Subvencionado	URBANO	605288250	522	478	39.7476340694
2011	25749	COLEGIO PART. ALICANTE DEL ROSAL	MAIPÚ	13	Particular Subvencionado	URBANO	1740415606	577	591	34.7424042272
2011	25751	COLEGIO LIAONA CORDILLERA	LA FLORIDA	13	Particular Subvencionado	URBANO	423644179	581	602	31.2865497076
2011	25758	COLEGIO PART. CHADWICK	LO BARNECHEA	13	Particular Subvencionado	URBANO	229789140	428	455	37.0967741935
2011	25766	ESC. BOSTON COLLEGE SAN MARTIN	MAIPÚ	13	Particular Subvencionado	URBANO	1254354608	515	522	42.8364688856
2011	25767	COLEGIO SAN JORGE DE LAS CONDES	LAS CONDES	13	Particular Subvencionado	URBANO	191250374	463	472	51.2
2011	25768	COLEGIO PART. EXTREMADURA DE VITACURA	VITACURA	13	Particular Subvencionado	URBANO	276195532	546	552	48.8038277511
2011	25771	COLEGIO NAZARENO DEL SUR	LO ESPEJO	13	Particular Subvencionado	URBANO	92254296	454	316	
2011	25779	COLEGIO POLIV. CARDENAL JOSE MARIA CARO	LA PINTANA	13	Particular Subvencionado	URBANO	1211412412	419	459	73.4082397003
2011	25781	COLEGIO POLIV.  ARZOBISPO CRESCENTE ERRAZURIZ	PUENTE ALTO	13	Particular Subvencionado	URBANO	1084255072	504	538	52.3943661971
2011	25783	COLEGIO POLIV. ARZOBISPO MANUEL VICUNA	SAN JOAQUÍN	13	Particular Subvencionado	URBANO	361243109	486	491	89.8734177215
2011	25785	COLEGIO PART. ROYAL AMERICAN SCHOOL	MAIPÚ	13	Particular Subvencionado	URBANO	379571803	507	491	50.3816793893
2011	25790	COLEGIO POLIV. DIEGO PORTALES DE MAIPU	MAIPÚ	13	Particular Subvencionado	URBANO	316304495	405	406	66.081871345
2011	25795	COLEGIO PARTICULAR BLUMENTHAL	TALAGANTE	13	Particular Subvencionado	URBANO	237693473	490	501	56.0283687943
2011	25798	COLEGIO  PART. RELIGIOSO SAN JAVIER	SAN MIGUEL	13	Particular Subvencionado	URBANO	124943800	477	478	80
2011	25804	COLEGIO PART. ANTUPIREN	PEÑALOLÉN	13	Particular Subvencionado	URBANO	716955440	564	575	42.8954423592
2011	25824	LICEO SERGIO SILVA BASCUNAN	LA PINTANA	13	Particular Subvencionado	URBANO	624184992	434	452	74.578313253
2011	25829	COLEGIO PART. SAN ADRIAN DE QUILICURA	QUILICURA	13	Particular Subvencionado	URBANO	575023983	546	571	32.5581395348
2011	25832	COLEGIO PART. PAN AMERICAN COLLEGE SANTIAGO	SAN MIGUEL	13	Particular Subvencionado	URBANO	252307882	500	505	48.6666666666
2011	25842	COLEGIO DIVINA PASTORA	LA FLORIDA	13	Particular Subvencionado	URBANO	550348772	594	586	27
2011	25843	COLEGIO PART. SAGRADO CORAZON DE TALAGANTE	TALAGANTE	13	Particular Subvencionado	URBANO	518001864	589	619	24.4813278008
2011	25850	COLEGIO DEL VALLE	MAIPÚ	13	Particular Subvencionado	URBANO	249707474	425	500	40.1709401709
2011	25852	COLEGIO DIVINA PASTORA NUNOA	ÑUÑOA	13	Particular Subvencionado	URBANO	428624244	556	553	30.2127659574
2011	25853	COLEGIO POLIVALENTE NOVO HORIZONTE	QUILICURA	13	Particular Subvencionado	URBANO	1102000601	438	427	66.37877853169999
2011	25855	COLEGIO MUNICIPAL INSTITUTO CHACABUCO	COLINA	13	Municipal	URBANO	558333922	568	561	63.9514731369
2011	25882	COLEGIO NOBEL GABRIELA MISTRAL	SAN BERNARDO	13	Particular Subvencionado	URBANO	692428536	499	514	57.2072072072
2011	25885	COLEGIO INTERCULTURAL TREMEMN	MAIPÚ	13	Particular Subvencionado	URBANO	569656860	560	557	41.4110429447
2011	25894	COLEGIO MANANTIAL DE SAN MIGUEL	SAN MIGUEL	13	Particular Subvencionado	URBANO	246258440	564	544	49.3243243243
2011	25895	COLEGIO SANTIAGO DE PUDAHUEL	PUDAHUEL	13	Particular Subvencionado	URBANO	634012003	473	499	56.7114093959
2011	25899	COLEG. POLIV. NUEVO CENTRO EDUC. JOSE ABELA	HUECHURABA	13	Particular Subvencionado	URBANO	366572027	457	438	68.6716791979
2011	25921	COLEGIO CENTRO EDUCACIONAL ROUSSEAU	MAIPÚ	13	Particular Subvencionado	URBANO	367757284	466	422	58.3892617449
2011	25922	COLEGIO TERRA AUSTRALIS	PUDAHUEL	13	Particular Subvencionado	URBANO	680192529	483	494	73.68421052630001
2011	25926	COLEGIO POLIV. JERUSALEN DE LAMPA	LAMPA	13	Particular Subvencionado	URBANO	816534686	456	419	71.00977198690001
2011	25929	COLEGIO PADRE PEDRO ARRUPE SAGRADA FAMILIA	QUILICURA	13	Particular Subvencionado	URBANO	790500890	443	409	78.86792452829999
2011	25936	COLEGIO NUEVO HORIZONTE DE PUENTE ALTO	PUENTE ALTO	13	Particular Subvencionado	URBANO	430300679	466	441	64.423076923
2011	25950	COLEGIO SEMPER ALTIUS	LA FLORIDA	13	Particular Subvencionado	URBANO	113863348	439	430	67.0967741935
2011	25957	ESCUELA BASICA LOS PINITOS	LA FLORIDA	13	Particular Subvencionado	URBANO	137971604	419	393	
2011	25960	CENTRO EDUC. PADRE ALBERTO HURTADO DE SAN BER	SAN BERNARDO	13	Municipal	URBANO	813759307	418	442	80.3468208092
2011	25961	COLEGIO PALMARES	QUILICURA	13	Particular Subvencionado	URBANO	1280996132	560	580	43.3551198257
2011	25969	COLEGIO AUSTRALIAN COLLEGE TERCER MILENIO	QUILICURA	13	Particular Subvencionado	URBANO	617966182	466	459	59.8809523809
2011	25988	COLEGIO JUAN LUIS UNDURRAGA ANINAT	QUILICURA	13	Particular Subvencionado	URBANO	1223382840	421	431	73.1543624161
2011	25995	CENTRO POLITEC. CARLOS CONDELL DE LA CISTERNA	LA CISTERNA	13	Particular Subvencionado	URBANO	379370841	421	400	73.01927194859999
2011	25999	COLEGIO ALICANTE DEL SOL	PUENTE ALTO	13	Particular Subvencionado	URBANO	1751943947	585	576	49.9056603773
2011	26001	COLEGIO ALICANTE DE LA FLORIDA	LA FLORIDA	13	Particular Subvencionado	URBANO	842526493	567	566	28.8461538461
2011	26006	COLEGIO ECOLOGICO PAINE	PAINE	13	Particular Subvencionado	URBANO	298087088	465	444	70.40000000000001
2011	26012	COLEGIO MODERNO PAINE	PAINE	13	Particular Subvencionado	URBANO	626579696	448	424	76.81498829029999
2011	26017	ESCUELA BAS. KINGS SCHOOL	SAN BERNARDO	13	Particular Subvencionado	URBANO	308326059	463	461	59.7222222222
2011	26033	COLEGIO POLIV. SAN CARLOS DE QUILICURA	QUILICURA	13	Particular Subvencionado	URBANO	1000200090	511	508	58.5542168674
2011	26037	INSTITUTO ESTADOS AMERICANOS LO BARNECHEA	LO BARNECHEA	13	Municipal	URBANO	536273863	432	400	74.1496598639
2011	26053	COLEGIO ATENAS	LA FLORIDA	13	Particular Subvencionado	URBANO	598988966	570	561	41.4772727272
2011	26083	COLEGIO SAN ALBERTO HURTADO	QUILICURA	13	Particular Subvencionado	URBANO	378738586	440	409	65.3658536585
2011	26094	COLEGIO LAS AMERICAS DE PAINE	PAINE	13	Particular Subvencionado	URBANO	406858367	441	429	88.5496183206
2011	26110	COLEGIO SANTIAGO - QUILICURA	QUILICURA	13	Particular Subvencionado	URBANO	693901163	499	477	51.0971786833
2011	26115	COLEGIO TUPAHUE	PUENTE ALTO	13	Particular Subvencionado	URBANO	489501380	503	494	60.0790513833
2011	26117	ESCUELA BÁSICA N 149 SAN MARCEL	BUIN	13	Particular Subvencionado	URBANO	455581864	431	410	55.4140127388
2011	26135	ESC.BAS. EMPRENDER LARAPINTA	LAMPA	13	Particular Subvencionado	URBANO	713718243	511	510	50.4132231404
2011	26157	LICEO MUNICIPAL DE BATUCO	LAMPA	13	Municipal	URBANO	183297427	378	414	81.0975609756
2011	26168	COLEGIO POLIVALENTE SAN PEDRO DE QUILICURA	QUILICURA	13	Particular Subvencionado	URBANO	411803555	412	414	65.0813516896
2011	26209	COLEGIO SAN JUAN DIEGO DE GUADALUPE	MAIPÚ	13	Particular Subvencionado	URBANO	609023999	456	451	74.4186046511
2011	26219	CENTRO EDUC. GOYENECHEA	RENCA	13	Particular Subvencionado	URBANO	433244222	365	350	85.5072463768
2011	26254	COLEGIO SANTA MARIA GORETTI DE PADRE HUR	PADRE HURTADO	13	Particular Subvencionado	URBANO	281921712	423	400	82.5174825174
2011	26266	COLEGIO CARPE DIEM DE CURACAVI	CURACAVÍ	13	Particular Subvencionado	URBANO	276775574	467	491	66.8421052631
2011	26268	COLEGIO SAINT LOUIS SCHOOL	MAIPÚ	13	Particular Subvencionado	URBANO	269531681	560	548	34.5323741007
2011	26269	COLEGIO ALTO DEL VALLE	BUIN	13	Particular Subvencionado	URBANO	719359160	459	436	70.76923076920001
2011	26292	LICEO MUNICIPAL LA FLORIDA	LA FLORIDA	13	Municipal	URBANO	447187083	424	402	67.4796747967
2011	26324	EST. EDUC. PART. ARCANGEL GABRIEL N° 2	PEDRO AGUIRRE CERDA	13	Particular Subvencionado	URBANO	214209112	450	421	72
2011	26362	COLEGIO SAN FRANCISCO DE ASIS DE SAN BERNARDO	SAN BERNARDO	13	Particular Subvencionado	URBANO	315510801	407	377	
2011	26365	COLEGIO SAN ALBERTO HURTADO DE PUDAHUEL	PUDAHUEL	13	Particular Subvencionado	URBANO	1030434244	472	483	57.8723404255
2011	26368	COLEGIO SAN FRANCISCO DE SALES	MAIPÚ	13	Particular Subvencionado	URBANO	350069470	487	471	43.1034482758
2011	26381	COLEGIO NUEVA ERA SIGLO XXI SEDE PUENTE ALTO	PUENTE ALTO	13	Particular Subvencionado	URBANO	551216464	492	498	58.7443946188
2011	26383	COLEGIO LOS ROBLES DEL COPIHUE	CALERA DE TANGO	13	Particular Subvencionado	RURAL	342785457	414	424	79.365079365
2011	26384	COLEGIO TEC. PROF. SAN RAMON LA CISTERNA	LA CISTERNA	13	Particular Subvencionado	URBANO	288869104	418	412	80.3797468354
2011	26405	COLEGIO HERMANOS CARRERA DE CHILE	MAIPÚ	13	Particular Subvencionado	URBANO	234563206	479	464	52.6132404181
2011	26411	COLEGIO NOVA TERRA	LA FLORIDA	13	Particular Subvencionado	URBANO	286433506	489	500	59.0909090909
2011	26416	COLEGIO PREMILITAR CAPITAN IGNACIO CARRERA PINTO	PEÑAFLOR	13	Particular Subvencionado	URBANO	155490601	424	442	66.66666666659999
2011	26423	COLEGIO SCHOOL TIME	SAN BERNARDO	13	Particular Subvencionado	URBANO	162697844	457	458	41.5384615384
2011	26436	COLEGIO TERRAUSTRAL DEL SOL	MAIPÚ	13	Particular Subvencionado	URBANO	1646395555	528	526	41.0216718266
2011	26465	COLEGIO INSTITUTO RAMÓN FREIRE	MAIPÚ	13	Particular Subvencionado	URBANO	67930668	447	444	63.953488372
2011	40024	LICEO TECNICO MUNICIPAL	OLIVAR	6	Municipal	URBANO	217138025	392	400	75
2011	40025	LICEO REQUINOA	REQUÍNOA	6	Municipal	URBANO	518080643	376	396	77.7777777777
2011	40027	COLEGIO PASIONISTAS DE QUILPUE	QUILPUÉ	5	Particular Subvencionado	URBANO	265405492	558	577	35.3741496598
2011	40029	LICEO POLIVALENTE PAIHUANO	PAIGUANO	4	Municipal	URBANO	142028512	358	372	87.95811518319999
2011	40080	LICEO FERMIN DEL REAL CASTILLO	CHÉPICA	6	Municipal	URBANO	391628640	422	416	76.42585551329999
2011	40099	LICEO TECNICO PROFESIONAL PAPUDO	PAPUDO	5	Municipal	URBANO	150972750	387	384	77.157360406
